dataset,pair_idx,region,layer,mean_margin
RRS+50,20,c_term,8,0.23486579259236653
RRS+50,20,c_term,9,0.3578508377075195
RRS+50,20,c_term,10,0.05147409439086914
RRS+50,21,prefix,0,-1.400621271133423
RRS+50,21,prefix,1,-1.3207320769627888
RRS+50,21,prefix,2,-1.2080841064453125
RRS+50,21,prefix,3,-0.8120538711547851
RRS+50,21,prefix,4,-0.5605064153671264
RRS+50,21,prefix,5,0.04279443422953288
RRS+50,21,prefix,6,0.03478050629297892
RRS+50,21,prefix,7,0.3564954996109009
RRS+50,21,prefix,8,0.5127662022908529
RRS+50,21,prefix,9,0.27570722897847494
RRS+50,21,prefix,10,-0.7422060012817383
RRS+50,21,n_term,0,-1.5382880796988805
RRS+50,21,n_term,1,-1.6226319710413615
RRS+50,21,n_term,2,-1.1150739510854086
RRS+50,21,n_term,3,-0.8669010162353515
RRS+50,21,n_term,4,-0.8936647415161133
RRS+50,21,n_term,5,-0.943053929011027
RRS+50,21,n_term,6,-0.8123043378194174
RRS+50,21,n_term,7,-0.6900238672892253
RRS+50,21,n_term,8,-0.5715406735738119
RRS+50,21,n_term,9,-0.6923031489054362
RRS+50,21,n_term,10,-0.6104065577189127
RRS+50,21,c_term,0,-1.6166911284128824
RRS+50,21,c_term,1,-1.697008482615153
RRS+50,21,c_term,2,-1.339390516281128
RRS+50,21,c_term,3,-1.196792221069336
RRS+50,21,c_term,4,-1.1318258921305338
RRS+50,21,c_term,5,-0.8366230885187785
RRS+50,21,c_term,6,-0.799152692159017
RRS+50,21,c_term,7,-0.7859338442484538
RRS+50,21,c_term,8,-0.6718628883361817
RRS+50,21,c_term,9,-0.7364163080851237
RRS+50,21,c_term,10,-0.4602882703145345
RRS+50,22,prefix,0,-1.7208793481191
RRS+50,22,prefix,1,-1.8591800689697267
RRS+50,22,prefix,2,-1.5639092763264975
RRS+50,22,prefix,3,-1.1237927118937174
RRS+50,22,prefix,4,-1.2895604292551677
RRS+50,22,prefix,5,-0.8433805465698242
RRS+50,22,prefix,6,-0.9783266067504883
RRS+50,22,prefix,7,-1.0090970993041992
RRS+50,22,prefix,8,-0.844011656443278
RRS+50,22,prefix,9,-0.6836071809132894
RRS+50,22,prefix,10,-1.108085823059082
RRS+50,22,n_term,0,-1.6873343586921692
RRS+50,22,n_term,1,-1.8717410882314047
RRS+50,22,n_term,2,-1.2132428169250489
RRS+50,22,n_term,3,-1.015045738220215
RRS+50,22,n_term,4,-0.5615942637125652
RRS+50,22,n_term,5,-0.43934221267700196
RRS+50,22,n_term,6,-0.5573009173075358
RRS+50,22,n_term,7,-0.4956740061442057
RRS+50,22,n_term,8,-0.3907795270284017
RRS+50,22,n_term,9,-0.37324549357096354
RRS+50,22,n_term,10,-0.33191019694010415
RRS+50,22,middle,0,-1.72693612575531
RRS+50,22,middle,1,-1.9488037665685018
RRS+50,22,middle,2,-1.0351806640625
RRS+50,22,middle,3,-0.7739671071370443
RRS+50,22,middle,4,-0.34818874994913734
RRS+50,22,middle,5,-0.21348679860432943
RRS+50,22,middle,6,-0.3506590525309245
RRS+50,22,middle,7,-0.3156147003173828
RRS+50,22,middle,8,-0.204740842183431
RRS+50,22,middle,9,-0.36374085744222007
RRS+50,22,middle,10,-0.3670757293701172
RRS+50,22,c_term,0,-1.9886906385421752
RRS+50,22,c_term,1,-2.1648589154084523
RRS+50,22,c_term,2,-1.0637283802032471
RRS+50,22,c_term,3,-0.6973270734151205
RRS+50,22,c_term,4,-0.21136856079101562
RRS+50,22,c_term,5,-0.03434257507324219
RRS+50,22,c_term,6,-0.29390268325805663
RRS+50,22,c_term,7,-0.2684202512105306
RRS+50,22,c_term,8,-0.06067117055257162
RRS+50,22,c_term,9,-0.22857084274291992
RRS+50,22,c_term,10,-0.1892114003499349
RRS+50,23,prefix,0,-0.9861571073532105
RRS+50,23,prefix,1,-0.9918173392613728
RRS+50,23,prefix,2,-0.9432844161987305
RRS+50,23,prefix,3,-0.8806628068288167
RRS+50,23,prefix,4,-0.6959394693374634
RRS+50,23,prefix,5,-0.2258857786655426
RRS+50,23,prefix,6,-0.07636607885360717
RRS+50,23,prefix,7,0.11556329727172851
RRS+50,23,prefix,8,0.28421693642934165
RRS+50,23,prefix,9,0.2692222197850545
RRS+50,23,prefix,10,-0.7312096536159516
RRS+50,23,n_term,0,-1.206491126616796
RRS+50,23,n_term,1,-1.4305568615595499
RRS+50,23,n_term,2,-0.6830539067586263
RRS+50,23,n_term,3,-0.2117715835571289
RRS+50,23,n_term,4,0.09930378595987956
RRS+50,23,n_term,5,0.11328487396240235
RRS+50,23,n_term,6,0.04659732182820638
RRS+50,23,n_term,7,0.10230719248453776
RRS+50,23,n_term,8,0.06463158925374349
RRS+50,23,n_term,9,-0.1594657262166341
RRS+50,23,n_term,10,-0.20889018376668295
RRS+50,23,middle,0,-2.1321540395418803
RRS+50,23,middle,1,-2.229319945971171
RRS+50,23,middle,2,-1.3703805287679036
RRS+50,23,middle,3,-0.8458992958068847
RRS+50,23,middle,4,-0.5681918780008952
RRS+50,23,middle,5,-0.33152612050374347
RRS+50,23,middle,6,-0.36256348292032875
RRS+50,23,middle,7,-0.3468886057535807
RRS+50,23,middle,8,-0.21932497024536132
RRS+50,23,middle,9,-0.3083622932434082
RRS+50,23,middle,10,-0.3020312309265137
RRS+50,23,c_term,0,-2.01922980149587
RRS+50,23,c_term,1,-2.1410571694374085
RRS+50,23,c_term,2,-1.1612903753916421
RRS+50,23,c_term,3,-0.44001038869222003
RRS+50,23,c_term,4,-0.18814910252888997
RRS+50,23,c_term,5,0.09337774912516277
RRS+50,23,c_term,6,-0.2849665959676107
RRS+50,23,c_term,7,-0.24273637135823567
RRS+50,23,c_term,8,-0.22666136423746744
RRS+50,23,c_term,9,-0.5567292213439942
RRS+50,23,c_term,10,-0.513872750600179
RRS+50,24,prefix,0,-1.4200533707936605
RRS+50,24,prefix,1,-1.4205027580261231
RRS+50,24,prefix,2,-1.1530453364054363
RRS+50,24,prefix,3,-0.855807367960612
RRS+50,24,prefix,4,-0.767145840326945
RRS+50,24,prefix,5,-0.3716556946436564
RRS+50,24,prefix,6,-0.17349456151326498
RRS+50,24,prefix,7,0.004017448425292969
RRS+50,24,prefix,8,0.19566888809204103
RRS+50,24,prefix,9,0.41644541422526044
RRS+50,24,prefix,10,-0.595827579498291
RRS+50,24,n_term,0,-1.6365971167882283
RRS+50,24,n_term,1,-1.7185100833574931
RRS+50,24,n_term,2,-0.987227980295817
RRS+50,24,n_term,3,-0.83541472752889
RRS+50,24,n_term,4,-0.438416322072347
RRS+50,24,n_term,5,-0.49738378524780275
RRS+50,24,n_term,6,-0.6143892606099447
RRS+50,24,n_term,7,-0.42266686757405597
RRS+50,24,n_term,8,-0.12660160064697265
RRS+50,24,n_term,9,-0.25612150828043617
RRS+50,24,n_term,10,-0.33404038747151693
RRS+50,24,middle,0,-1.7181992987791697
RRS+50,24,middle,1,-1.743110195795695
RRS+50,24,middle,2,-0.9934199333190918
RRS+50,24,middle,3,-0.7863836606343587
RRS+50,24,middle,4,-0.7040282567342122
RRS+50,24,middle,5,-0.3432889620463053
RRS+50,24,middle,6,-0.22445265452067056
RRS+50,24,middle,7,-0.20123154322306316
RRS+50,24,middle,8,-0.05082836151123047
RRS+50,24,middle,9,-0.17810481389363605
RRS+50,24,middle,10,-0.22139383951822916
RRS+50,24,c_term,0,-1.9210372845331827
RRS+50,24,c_term,1,-2.1378036181132
RRS+50,24,c_term,2,-1.2831493695576985
RRS+50,24,c_term,3,-0.6885242144266764
RRS+50,24,c_term,4,-0.8706645011901856
RRS+50,24,c_term,5,-0.8607349077860514
RRS+50,24,c_term,6,-0.777021058400472
RRS+50,24,c_term,7,-0.7155333836873372
RRS+50,24,c_term,8,-0.45082070032755533
RRS+50,24,c_term,9,-0.6218126296997071
RRS+50,24,c_term,10,-1.0090057373046875
RRS+50,25,prefix,0,-1.6969805876413981
RRS+50,25,prefix,1,-1.7645493427912393
RRS+50,25,prefix,2,-1.5387871265411377
RRS+50,25,prefix,3,-1.1738213539123534
RRS+50,25,prefix,4,-1.1785311381022134
RRS+50,25,prefix,5,-0.9270414034525554
RRS+50,25,prefix,6,-1.0296292622884116
RRS+50,25,prefix,7,-1.1057886441548666
RRS+50,25,prefix,8,-0.9374779383341472
RRS+50,25,prefix,9,-0.890765889485677
RRS+50,25,prefix,10,-0.9034676869710286
RRS+50,25,n_term,0,-1.4981784343719482
RRS+50,25,n_term,1,-1.6799692153930663
RRS+50,25,n_term,2,-0.88032013575236
RRS+50,25,n_term,3,-0.5772661844889323
RRS+50,25,n_term,4,-0.1887024243672689
RRS+50,25,n_term,5,-0.07855431238810222
RRS+50,25,n_term,6,-0.19187075297037762
RRS+50,25,n_term,7,-0.2135806719462077
RRS+50,25,n_term,8,-0.09544264475504557
RRS+50,25,n_term,9,-0.20836032231648763
RRS+50,25,n_term,10,-0.20103111267089843
RRS+50,25,middle,0,-1.8306007444858552
RRS+50,25,middle,1,-2.1048887650171917
RRS+50,25,middle,2,-1.4948207219441731
RRS+50,25,middle,3,-0.8453987121582032
RRS+50,25,middle,4,-0.5289075533548991
RRS+50,25,middle,5,-0.3288113276163737
RRS+50,25,middle,6,-0.395728333791097
RRS+50,25,middle,7,-0.41032530466715494
RRS+50,25,middle,8,-0.2705731709798177
RRS+50,25,middle,9,-0.4503496487935384
RRS+50,25,middle,10,-0.40217984517415367
RRS+50,25,c_term,0,-1.9905095418294272
RRS+50,25,c_term,1,-2.147305659453074
RRS+50,25,c_term,2,-1.1899397373199463
RRS+50,25,c_term,3,-0.613007132212321
RRS+50,25,c_term,4,-0.3560636520385742
RRS+50,25,c_term,5,-0.05112136205037435
RRS+50,25,c_term,6,-0.28377002080281577
RRS+50,25,c_term,7,-0.24504642486572265
RRS+50,25,c_term,8,-0.16413110097249348
RRS+50,25,c_term,9,-0.3160337766011556
RRS+50,25,c_term,10,-0.28380632400512695
RRS+50,26,prefix,0,-1.2321581443150837
RRS+50,26,prefix,1,-1.2264966328938802
RRS+50,26,prefix,2,-1.2392305930455525
RRS+50,26,prefix,3,-1.064335290590922
RRS+50,26,prefix,4,-0.5365848024686177
RRS+50,26,prefix,5,0.09222102165222168
RRS+50,26,prefix,6,0.10256768067677816
RRS+50,26,prefix,7,0.2727794885635376
RRS+50,26,prefix,8,0.2412557085355123
RRS+50,26,prefix,9,0.2985080639521281
RRS+50,26,prefix,10,-0.5596754550933838
RRS+50,26,n_term,0,-1.4737401803334553
RRS+50,26,n_term,1,-1.4775819520155589
RRS+50,26,n_term,2,-0.9596168200174967
RRS+50,26,n_term,3,-0.7891195297241211
RRS+50,26,n_term,4,-0.7191848436991374
RRS+50,26,n_term,5,-0.4697354793548584
RRS+50,26,n_term,6,-0.4311365763346354
RRS+50,26,n_term,7,-0.3059573968251546
RRS+50,26,n_term,8,0.1970283031463623
RRS+50,26,n_term,9,0.008801698684692383
RRS+50,26,n_term,10,-0.36363360087076824
RRS+50,26,middle,0,-1.200414929787318
RRS+50,26,middle,1,-1.265531345208486
RRS+50,26,middle,2,-0.7475408156712849
RRS+50,26,middle,3,-0.5677865028381348
RRS+50,26,middle,4,-0.652750285466512
RRS+50,26,middle,5,-0.4593226671218872
RRS+50,26,middle,6,-0.6717792272567749
RRS+50,26,middle,7,-0.6319973230361938
RRS+50,26,middle,8,0.029039764404296876
RRS+50,26,middle,9,-0.01811811129252116
RRS+50,26,middle,10,-0.3009958267211914
RRS+50,26,c_term,0,-1.3947547813256582
RRS+50,26,c_term,1,-1.4295098185539246
RRS+50,26,c_term,2,-0.6419395923614502
RRS+50,26,c_term,3,-0.39933802286783854
RRS+50,26,c_term,4,-0.25499267578125
RRS+50,26,c_term,5,0.3464203715324402
RRS+50,26,c_term,6,0.07525396347045898
RRS+50,26,c_term,7,0.5281477928161621
RRS+50,26,c_term,8,1.174735180536906
RRS+50,26,c_term,9,0.8291334311167399
RRS+50,26,c_term,10,0.1917848269144694
RRS+50,27,prefix,0,-1.5775634765625
RRS+50,27,prefix,1,-1.5313769022623698
RRS+50,27,prefix,2,-1.317242940266927
RRS+50,27,prefix,3,-1.1568163553873698
RRS+50,27,prefix,4,-1.178384749094645
RRS+50,27,prefix,5,-1.0226648171742758
RRS+50,27,prefix,6,-0.8922955791155497
RRS+50,27,prefix,7,-0.9131890535354614
RRS+50,27,prefix,8,-0.7506960233052572
RRS+50,27,prefix,9,-0.7064547856648763
RRS+50,27,prefix,10,-0.861468513806661
RRS+50,27,n_term,0,-1.7274347027142842
RRS+50,27,n_term,1,-1.7069898068904876
RRS+50,27,n_term,2,-1.171561050415039
RRS+50,27,n_term,3,-1.0022806485493978
RRS+50,27,n_term,4,-0.6051300048828125
RRS+50,27,n_term,5,-0.6562284469604492
RRS+50,27,n_term,6,-0.6453456242879232
RRS+50,27,n_term,7,-0.647988224029541
RRS+50,27,n_term,8,-0.5770610173543295
RRS+50,27,n_term,9,-0.6435473759969076
RRS+50,27,n_term,10,-0.49447523752848305
RRS+50,27,middle,0,-1.029824721813202
RRS+50,27,middle,1,-1.190270980199178
RRS+50,27,middle,2,-0.6868756771087646
RRS+50,27,middle,3,-0.4811379432678223
RRS+50,27,middle,4,0.1419939359029134
RRS+50,27,middle,5,0.35097864468892415
RRS+50,27,middle,6,-0.01462570826212565
RRS+50,27,middle,7,-0.0422146479288737
RRS+50,27,middle,8,0.07948818206787109
RRS+50,27,middle,9,-0.10363194147745768
RRS+50,27,middle,10,-0.32877944310506185
RRS+50,27,c_term,0,-1.8101654847462971
RRS+50,27,c_term,1,-2.1485698938369753
RRS+50,27,c_term,2,-0.7229994138081869
RRS+50,27,c_term,3,-0.24707454045613605
RRS+50,27,c_term,4,0.0882414182027181
RRS+50,27,c_term,5,0.3931526819864909
RRS+50,27,c_term,6,0.08406972885131836
RRS+50,27,c_term,7,0.0808503786722819
RRS+50,27,c_term,8,0.20599352518717448
RRS+50,27,c_term,9,0.03103628158569336
RRS+50,27,c_term,10,-0.257715638478597
RRS+50,28,prefix,0,-1.6541152477264405
RRS+50,28,prefix,1,-1.781801994641622
RRS+50,28,prefix,2,-1.6810271263122558
RRS+50,28,prefix,3,-1.3403925577799478
RRS+50,28,prefix,4,-1.2635963439941407
RRS+50,28,prefix,5,-0.6889991203943888
RRS+50,28,prefix,6,-1.027235213915507
RRS+50,28,prefix,7,-1.037435801823934
RRS+50,28,prefix,8,-0.6769018411636353
RRS+50,28,prefix,9,-0.32113560835520427
RRS+50,28,prefix,10,-0.44580124219258627
RRS+50,28,n_term,0,-1.4309985836346943
RRS+50,28,n_term,1,-1.4908973018328349
RRS+50,28,n_term,2,-1.0415024916330973
RRS+50,28,n_term,3,-0.904640261332194
RRS+50,28,n_term,4,-0.6817361195882161
RRS+50,28,n_term,5,-0.6090888023376465
RRS+50,28,n_term,6,-0.4778525988260905
RRS+50,28,n_term,7,-0.30124394098917645
RRS+50,28,n_term,8,-0.29837656021118164
RRS+50,28,n_term,9,-0.3704746564229329
RRS+50,28,n_term,10,-0.3694106419881185
RRS+50,28,middle,0,-1.9675710598627727
RRS+50,28,middle,1,-2.161876749992371
RRS+50,28,middle,2,-1.0634930849075317
RRS+50,28,middle,3,-0.7844729741414388
RRS+50,28,middle,4,-0.6461103121439616
RRS+50,28,middle,5,-0.1989245096842448
RRS+50,28,middle,6,-0.44709046681722003
RRS+50,28,middle,7,-0.4281665802001953
RRS+50,28,middle,8,-0.3520086924235026
RRS+50,28,middle,9,-0.3682832400004069
RRS+50,28,middle,10,0.0023694356282552083
RRS+50,28,c_term,0,-1.6721771558125813
RRS+50,28,c_term,1,-1.8032003879547118
RRS+50,28,c_term,2,-0.9098554293314616
RRS+50,28,c_term,3,-0.322567621866862
RRS+50,28,c_term,4,0.020108890533447266
RRS+50,28,c_term,5,0.13271608352661132
RRS+50,28,c_term,6,-0.19844668706258137
RRS+50,28,c_term,7,-0.26410404841105145
RRS+50,28,c_term,8,-0.23279511133829753
RRS+50,28,c_term,9,-0.3877128601074219
RRS+50,28,c_term,10,-0.38579413096110027
RRS+50,29,prefix,0,-1.6048651138941448
RRS+50,29,prefix,1,-1.5490367889404297
RRS+50,29,prefix,2,-1.4268153667449952
RRS+50,29,prefix,3,-1.1658993721008302
RRS+50,29,prefix,4,-1.048093605041504
RRS+50,29,prefix,5,-0.8367291927337647
RRS+50,29,prefix,6,-0.8407675743103027
RRS+50,29,prefix,7,-0.8833449999491374
RRS+50,29,prefix,8,-0.8104777971903483
RRS+50,29,prefix,9,-0.6312768936157227
RRS+50,29,prefix,10,-0.8042489369710286
RRS+50,29,n_term,0,-1.1257226059834162
RRS+50,29,n_term,1,-1.2247964560985565
RRS+50,29,n_term,2,-0.6526225884755452
RRS+50,29,n_term,3,-0.5030197779337565
RRS+50,29,n_term,4,-0.3959588368733724
RRS+50,29,n_term,5,-0.3053593635559082
RRS+50,29,n_term,6,-0.16588929494222004
RRS+50,29,n_term,7,-0.07039829889933268
RRS+50,29,n_term,8,0.0931422233581543
RRS+50,29,n_term,9,0.12020031611124675
RRS+50,29,n_term,10,-0.08238703409830729
RRS+50,29,middle,0,-1.342858797311783
RRS+50,29,middle,1,-1.5122937122980753
RRS+50,29,middle,2,-0.6577170928319295
RRS+50,29,middle,3,-0.38131303787231446
RRS+50,29,middle,4,-0.07617432276407878
RRS+50,29,middle,5,0.17721022764841715
RRS+50,29,middle,6,0.1086117426554362
RRS+50,29,middle,7,0.38967692057291664
RRS+50,29,middle,8,0.43381039301554364
RRS+50,29,middle,9,0.31204306284586586
RRS+50,29,middle,10,0.21303431193033853
RRS+50,29,c_term,0,-1.063925814628601
RRS+50,29,c_term,1,-1.1571209232012432
RRS+50,29,c_term,2,-0.30195615291595457
RRS+50,29,c_term,3,0.017517598470052083
RRS+50,29,c_term,4,0.31729100545247396
RRS+50,29,c_term,5,0.5296924591064454
RRS+50,29,c_term,6,0.3095419883728027
RRS+50,29,c_term,7,0.6547422885894776
RRS+50,29,c_term,8,0.7010806242624918
RRS+50,29,c_term,9,0.42800039450327554
RRS+50,29,c_term,10,-0.23503510157267252
RRS+50,30,prefix,0,-1.7479005893071493
RRS+50,30,prefix,1,-1.7507885138193766
RRS+50,30,prefix,2,-1.5097002347310384
RRS+50,30,prefix,3,-0.9345054944356282
RRS+50,30,prefix,4,-0.9712676366170248
RRS+50,30,prefix,5,-0.78000275293986
RRS+50,30,prefix,6,-0.7954216639200846
RRS+50,30,prefix,7,-0.8030436515808106
RRS+50,30,prefix,8,-0.7039828936258952
RRS+50,30,prefix,9,-0.8046491622924805
RRS+50,30,prefix,10,-0.9940942764282227
RRS+50,30,n_term,0,-1.8373313268025717
RRS+50,30,n_term,1,-1.8834506114323935
RRS+50,30,n_term,2,-1.2593455950419108
RRS+50,30,n_term,3,-1.0277470270792644
RRS+50,30,n_term,4,-0.7826178868611654
RRS+50,30,n_term,5,-0.45848000844319664
RRS+50,30,n_term,6,-0.47563711802164715
RRS+50,30,n_term,7,-0.4265503247578939
RRS+50,30,n_term,8,-0.377596378326416
RRS+50,30,n_term,9,-0.18914715449015299
RRS+50,30,n_term,10,0.04222386678059896
RRS+50,30,middle,0,-1.5624283502499263
RRS+50,30,middle,1,-1.721399688720703
RRS+50,30,middle,2,-0.7890520890553793
RRS+50,30,middle,3,-0.5694215456644695
RRS+50,30,middle,4,0.23298225402832032
RRS+50,30,middle,5,0.31512866020202634
RRS+50,30,middle,6,0.04461539586385091
RRS+50,30,middle,7,0.08640991846720378
RRS+50,30,middle,8,0.11562077204386394
RRS+50,30,middle,9,0.02166636784871419
RRS+50,30,middle,10,-0.14562164942423503
RRS+50,30,c_term,0,-1.4799599210421244
RRS+50,30,c_term,1,-1.531796391805013
RRS+50,30,c_term,2,-0.5240431626637777
RRS+50,30,c_term,3,-0.1772589047749837
RRS+50,30,c_term,4,0.4743948936462402
RRS+50,30,c_term,5,0.5930773735046386
RRS+50,30,c_term,6,0.31012147267659507
RRS+50,30,c_term,7,0.3470436731974284
RRS+50,30,c_term,8,0.48214953740437827
RRS+50,30,c_term,9,0.3599599520365397
RRS+50,30,c_term,10,0.09115956624348959
RRS+50,31,prefix,0,-1.3017973025639853
RRS+50,31,prefix,1,-1.230085301399231
RRS+50,31,prefix,2,-1.1094475587209065
RRS+50,31,prefix,3,-0.8019925594329834
RRS+50,31,prefix,4,-0.7757666269938152
RRS+50,31,prefix,5,-0.5095778147379557
RRS+50,31,prefix,6,-0.48846453030904136
RRS+50,31,prefix,7,-0.34948474566141763
RRS+50,31,prefix,8,-0.07209202448527018
RRS+50,31,prefix,9,-0.037116479873657224
RRS+50,31,prefix,10,-0.6759578704833984
RRS+50,31,n_term,0,-1.0063176512718202
RRS+50,31,n_term,1,-1.112655778725942
RRS+50,31,n_term,2,-0.534372091293335
RRS+50,31,n_term,3,-0.4579814275105794
RRS+50,31,n_term,4,0.08710289001464844
RRS+50,31,n_term,5,0.07193080584208171
RRS+50,31,n_term,6,-0.2319467862447103
RRS+50,31,n_term,7,-0.11522661844889323
RRS+50,31,n_term,8,-0.19850940704345704
RRS+50,31,n_term,9,-0.23501787185668946
RRS+50,31,n_term,10,-0.18063554763793946
RRS+50,31,middle,0,-1.861914865175883
RRS+50,31,middle,1,-1.8574043035507202
RRS+50,31,middle,2,-1.088119920094808
RRS+50,31,middle,3,-0.5130950927734375
RRS+50,31,middle,4,-0.34951076507568357
RRS+50,31,middle,5,-0.022716999053955078
RRS+50,31,middle,6,-0.255469544728597
RRS+50,31,middle,7,-0.22655423482259116
RRS+50,31,middle,8,-0.09741878509521484
RRS+50,31,middle,9,-0.1252595583597819
RRS+50,31,middle,10,-0.029945850372314453
RRS+50,31,c_term,0,-1.2961432218551636
RRS+50,31,c_term,1,-1.324557320276896
RRS+50,31,c_term,2,-0.8867096463839214
RRS+50,31,c_term,3,-0.7372219085693359
RRS+50,31,c_term,4,-0.7968788146972656
RRS+50,31,c_term,5,-0.5524985313415527
RRS+50,31,c_term,6,-0.68866974512736
RRS+50,31,c_term,7,-0.6535245895385742
RRS+50,31,c_term,8,-0.632954216003418
RRS+50,31,c_term,9,-0.45990082422892253
RRS+50,31,c_term,10,-0.011759726206461589
RRS+50,32,prefix,0,-1.8338905016581217
RRS+50,32,prefix,1,-1.8705652713775636
RRS+50,32,prefix,2,-1.5254943211873373
RRS+50,32,prefix,3,-1.0858627001444499
RRS+50,32,prefix,4,-1.2114542325337727
RRS+50,32,prefix,5,-1.1935490290323894
RRS+50,32,prefix,6,-1.2433338165283203
RRS+50,32,prefix,7,-1.2670628547668457
RRS+50,32,prefix,8,-1.1769148190816243
RRS+50,32,prefix,9,-1.0815568288167319
RRS+50,32,prefix,10,-1.2892918268839517
RRS+50,32,n_term,0,-1.6794195175170898
RRS+50,32,n_term,1,-1.577186934153239
RRS+50,32,n_term,2,-1.195896530151367
RRS+50,32,n_term,3,-1.2139734586079916
RRS+50,32,n_term,4,-0.8890493075052898
RRS+50,32,n_term,5,-0.645099957784017
RRS+50,32,n_term,6,-0.6387500445048014
RRS+50,32,n_term,7,-0.5357305208841959
RRS+50,32,n_term,8,-0.452448304494222
RRS+50,32,n_term,9,-0.3708991050720215
RRS+50,32,n_term,10,-0.42973909378051756
RRS+50,32,middle,0,-1.9298834323883056
RRS+50,32,middle,1,-1.926350434621175
RRS+50,32,middle,2,-1.1556167920430502
RRS+50,32,middle,3,-0.9958071072896322
RRS+50,32,middle,4,-0.6028132438659668
RRS+50,32,middle,5,-0.5074676195780436
RRS+50,32,middle,6,-0.5439462025960287
RRS+50,32,middle,7,-0.4675638198852539
RRS+50,32,middle,8,-0.35349388122558595
RRS+50,32,middle,9,-0.34435847600301106
RRS+50,32,middle,10,-0.2886988957722982
RRS+50,32,c_term,0,-1.5842619518438974
RRS+50,32,c_term,1,-1.7450161894162497
RRS+50,32,c_term,2,-0.8347330252329509
RRS+50,32,c_term,3,-0.7736536661783854
RRS+50,32,c_term,4,-0.11084909439086914
RRS+50,32,c_term,5,0.053361097971598305
RRS+50,32,c_term,6,-0.08352632522583008
RRS+50,32,c_term,7,-0.051923910776774086
RRS+50,32,c_term,8,0.08205251693725586
RRS+50,32,c_term,9,0.013978163401285807
RRS+50,32,c_term,10,-0.06378262837727865
RRS+50,33,prefix,0,-1.7647254625956217
RRS+50,33,prefix,1,-1.8362966378529866
RRS+50,33,prefix,2,-1.5745516141255698
RRS+50,33,prefix,3,-1.0920628229777019
RRS+50,33,prefix,4,-1.0760516802469888
RRS+50,33,prefix,5,-0.8955958207448323
RRS+50,33,prefix,6,-0.8419382095336914
RRS+50,33,prefix,7,-0.8437432924906413
RRS+50,33,prefix,8,-0.6998085021972656
RRS+50,33,prefix,9,-0.5687637646993001
RRS+50,33,prefix,10,-0.6331159273783366
RRS+50,33,n_term,0,-1.601327117284139
RRS+50,33,n_term,1,-1.7070348262786865
RRS+50,33,n_term,2,-1.1462716261545818
RRS+50,33,n_term,3,-0.9103783289591472
RRS+50,33,n_term,4,-0.4532806396484375
RRS+50,33,n_term,5,-0.36108827590942383
RRS+50,33,n_term,6,-0.3485941251118978
RRS+50,33,n_term,7,-0.30977996190388996
RRS+50,33,n_term,8,-0.1270490010579427
RRS+50,33,n_term,9,-0.2795838991800944
RRS+50,33,n_term,10,-0.49305156071980794
RRS+50,33,middle,0,-1.369086887439092
RRS+50,33,middle,1,-1.6134532809257507
RRS+50,33,middle,2,-0.850746234258016
RRS+50,33,middle,3,-0.4538260459899902
RRS+50,33,middle,4,0.12332363128662109
RRS+50,33,middle,5,0.2586131731669108
RRS+50,33,middle,6,-0.1181280771891276
RRS+50,33,middle,7,-0.027482128143310545
RRS+50,33,middle,8,-0.07332417170206705
RRS+50,33,middle,9,-0.3561618169148763
RRS+50,33,middle,10,-0.3467230478922526
RRS+50,33,c_term,0,-2.0118993759155273
RRS+50,33,c_term,1,-2.150661422808965
RRS+50,33,c_term,2,-1.532853325208028
RRS+50,33,c_term,3,-0.8495168368021647
RRS+50,33,c_term,4,-0.39659643173217773
RRS+50,33,c_term,5,-0.33997987111409506
